booking_id,listing_id,host_id,guest_name,guest_count,checkin_date,checkout_date,nights_booked,booking_status,booking_amount,booking_date,cleaning_fee,service_fee,created_at
5e56ba3d-e951-466e-a99d-693dc0c7fd2c,200110,100040,Micheal Cook,2,2024-12-25,2025-01-05,11,completed,2079,2023-07-25,60.27,207.9,2024-11-07
05e8b2b5-a465-4492-962c-9924411ca7d6,200110,100040,Heather Schmidt,2,2026-03-10,2026-03-22,12,completed,2268,2024-08-19,21.7,226.8,2026-03-09
ee171e8e-b6c7-44f6-a664-10ecbbfa7c34,200110,100040,Robert Thompson,1,2025-07-04,2025-07-17,13,completed,2457,2024-12-15,44.71,245.7,2025-05-07
8b69b00b-c1a0-4e5d-8729-84c175f23540,200111,100040,Keith White,1,2024-11-16,2024-11-28,12,confirmed,1524,2024-08-03,69.58,152.4,2024-10-19
4ad36cad-67f2-479d-8ceb-dffd99861034,200112,100041,Heather Simmons,2,2026-04-15,2026-04-16,1,cancelled,262,2025-04-15,59.9,26.2,2026-04-06
5552965b-ec40-4492-93e3-8e43b2aacc38,200112,100041,Allen Martinez,2,2025-09-23,2025-09-27,4,completed,1048,2023-06-26,36.35,104.8,2025-09-13
bfb17aae-7379-4199-ae9b-02559b96cc1b,200112,100041,Michael Brennan,2,2025-03-03,2025-03-04,1,completed,262,2023-11-20,79.14,26.2,2025-02-15
2991f7a0-4b22-462e-9a7d-6dd202492533,200113,100041,Rodney Calhoun,1,2025-10-01,2025-10-07,6,completed,930,2025-04-30,45.4,93.0,2025-09-22
122c7c61-05e9-4a20-bb4e-0f893af3738a,200113,100041,Jeffrey Long,1,2026-06-03,2026-06-16,13,confirmed,2015,2024-02-04,61.67,201.5,2026-04-15
42b990b0-8c95-447e-90c6-c2d2bd680dec,200113,100041,Austin Allen,1,2024-08-17,2024-08-24,7,confirmed,1085,2023-10-03,80.04,108.5,2024-07-06
c18ae4a9-0942-4af7-ab5b-49d95a712e78,200113,100041,Alicia Brown,1,2025-12-12,2025-12-16,4,completed,620,2024-08-04,47.42,62.0,2025-10-18
12102727-95e4-40fe-81c3-363e77411d27,200113,100041,Brett Hanna,1,2025-04-26,2025-04-30,4,completed,620,2024-10-16,92.53,62.0,2025-03-22
01465235-fd6b-4434-8c91-07ea1b70ebf2,200114,100042,Barry Wilson,11,2025-09-17,2025-09-28,11,completed,660,2025-05-12,75.7,66.0,2025-09-01
50549d98-67f3-4d97-92a7-25e7d8382aa5,200114,100042,Mr. Thomas Johnson,7,2025-09-17,2025-09-21,4,confirmed,240,2024-07-30,61.72,24.0,2025-08-09
fb70287d-5f77-4360-82b1-6bfbee9769df,200114,100042,Randy Arnold,11,2025-09-14,2025-09-17,3,completed,180,2024-08-09,20.48,18.0,2025-08-16
6d4941a1-c9d5-4c11-a132-0a473c4dd595,200114,100042,David Bright,2,2025-09-05,2025-09-19,14,completed,840,2023-09-28,96.29,84.0,2025-08-04
4d64e95b-5924-4f75-b43a-aad648b33f88,200114,100042,Amanda Bishop,3,2025-02-17,2025-02-18,1,completed,60,2024-07-11,95.06,6.0,2025-01-07
bb3fd1b7-29a0-4364-9d3a-44b8a731382a,200114,100042,Elizabeth Greer,3,2024-07-16,2024-07-19,3,completed,180,2024-07-07,67.41,18.0,2024-07-10
1ead7c5b-64f9-4fb5-9b9d-ae6de46349ad,200115,100042,Rachel Rice,2,2026-06-08,2026-06-22,14,completed,6090,2025-07-22,38.9,609.0,2026-04-18
ad1aa5c0-9fc4-4460-a082-30aa4fd59b88,200115,100042,Austin Ford,4,2025-10-26,2025-10-28,2,completed,870,2025-04-29,44.92,87.0,2025-09-28
eb0b1f6e-2d1b-49bf-9200-262a874fc9c6,200115,100042,Jason Morrison,2,2025-12-01,2025-12-13,12,completed,5220,2024-09-14,53.92,522.0,2025-11-18
47051f3b-1b0d-45da-a4ff-8c8fb3a112dc,200115,100042,James Garcia,3,2024-09-04,2024-09-14,10,completed,4350,2023-12-02,42.83,435.0,2024-08-19
a95e9f85-4fa3-458c-b8d7-b36a3ef2c850,200115,100042,Anthony Castillo,2,2025-06-28,2025-07-06,8,completed,3480,2024-01-10,41.75,348.0,2025-05-18
2e9f6604-2900-451f-9f81-8c718cf1da95,200115,100042,Christopher Morris,1,2024-12-26,2025-01-08,13,completed,5655,2023-11-07,96.08,565.5,2024-11-25
f95dff1c-71a5-48f0-98f4-83bfbb101bcf,200116,100043,Tracy Santiago,7,2024-11-27,2024-12-03,6,completed,2592,2024-09-22,33.42,259.2,2024-11-01
956e3c72-a1a8-44fe-81c4-bd913dbab624,200116,100043,Susan Forbes,9,2025-01-27,2025-02-04,8,completed,3456,2024-05-29,68.75,345.6,2024-12-30
193f168c-515f-4761-af78-cec0c7bdde6e,200116,100043,Michael Bartlett,3,2026-03-05,2026-03-12,7,confirmed,3024,2024-02-29,85.57,302.4,2026-01-15
14dbacff-40f8-4e63-8373-f9b75ad50510,200117,100043,William Keller,1,2026-05-04,2026-05-17,13,completed,2106,2023-07-28,80.95,210.6,2026-04-03
6d19ba80-6189-4e19-b895-820455005f37,200117,100043,Jose Weiss,2,2024-11-30,2024-12-07,7,confirmed,1134,2024-08-10,80.71,113.4,2024-10-06
d4245959-7460-427e-aa16-d90687a4a0b6,200117,100043,Brandon Brown,3,2026-04-03,2026-04-08,5,completed,810,2024-02-19,64.23,81.0,2026-02-23
84fc5b7c-4481-4a50-8003-615d28e92282,200117,100043,Alyssa Pratt,7,2025-11-12,2025-11-15,3,confirmed,486,2024-07-25,57.09,48.6,2025-10-26
ecb1278f-06bc-44d2-9ac6-fa05926b6d35,200118,100043,Stephanie Gardner,4,2024-08-29,2024-09-06,8,completed,3136,2023-08-22,64.97,313.6,2024-08-10
77a94889-1313-4bfa-a91c-ea767507fdde,200118,100043,Michael Gilbert,3,2024-12-16,2024-12-24,8,cancelled,3136,2024-07-20,30.93,313.6,2024-12-11
e86d2732-7e61-407f-b91b-12f35bbded6e,200118,100043,Wendy Richards,2,2025-09-22,2025-09-30,8,completed,3136,2024-01-31,93.29,313.6,2025-09-09
a8177924-1800-4d02-a2e6-b131e13f331e,200118,100043,William Estes,5,2026-05-15,2026-05-16,1,cancelled,392,2025-09-29,78.43,39.2,2026-05-14
19fd7a1f-fa1d-4f1d-a9e8-376f26b22167,200118,100043,Tracey Reilly,4,2025-07-13,2025-07-19,6,cancelled,2352,2024-07-16,94.06,235.2,2025-06-11
ee8f9ae8-93ed-4c80-9fb1-33ac9c1cc24e,200119,100044,Sarah Waller,6,2024-07-10,2024-07-17,7,completed,805,2024-06-12,50.72,80.5,2024-05-23
2b2e8472-4c01-4e86-af5f-649ee6e921f8,200119,100044,Elizabeth Taylor,2,2025-04-22,2025-04-27,5,completed,575,2025-01-26,52.7,57.5,2025-03-11
e4d08fe6-61e1-4393-ba83-95d10677bbdb,200119,100044,Spencer Kelly,2,2024-09-18,2024-09-19,1,confirmed,115,2024-07-20,50.79,11.5,2024-07-21
81938e8c-baa4-4adc-854e-a3e8116384e6,200119,100044,Laura Alexander,4,2026-01-10,2026-01-20,10,completed,1150,2025-08-13,81.04,115.0,2025-12-30
9b625439-54b2-47a1-97af-de8fca57e858,200119,100044,Adam Thompson,6,2025-04-03,2025-04-08,5,cancelled,575,2025-03-09,60.77,57.5,2025-02-12
bc596273-9a6c-4ada-9f99-7481f85829ce,200119,100044,Anthony Wells,6,2024-07-06,2024-07-14,8,completed,920,2023-12-18,75.72,92.0,2024-05-26
2aa032e7-0fec-4553-b705-9d84cafc8fb1,200119,100044,Ryan Wilkinson,7,2025-11-16,2025-11-27,11,confirmed,1265,2025-01-28,78.85,126.5,2025-10-22
dcbe2388-11e8-42f2-b056-1770c5d1a16d,200119,100044,Kyle Davis,1,2025-08-28,2025-09-01,4,completed,460,2023-10-26,93.72,46.0,2025-07-28
ef8425a5-7362-4d0f-9a00-468c9a977709,200120,100044,Steven Craig,1,2026-06-12,2026-06-18,6,confirmed,2028,2025-12-21,75.8,202.8,2026-05-02
4d155e58-1966-4e85-98b7-4eeb8617cdc4,200120,100044,Lindsay Henderson,5,2025-01-13,2025-01-24,11,cancelled,3718,2024-07-14,68.43,371.8,2025-01-03
ee2bfe4c-e7c2-4ff5-a599-b67fa7ed52fd,200120,100044,Paul Lane,5,2024-10-11,2024-10-22,11,completed,3718,2024-06-22,39.79,371.8,2024-10-01
b943571a-b871-4e13-a307-8709ad089cae,200121,100044,Debra Chapman,1,2025-11-15,2025-11-25,10,completed,4930,2024-06-08,20.99,493.0,2025-10-03
efbe5d23-13fe-4d67-b675-4dcf18d7570f,200121,100044,Tanner Davis,3,2025-12-23,2026-01-05,13,cancelled,6409,2025-12-06,76.93,640.9,2025-12-17
22190d64-dec2-4739-b4ac-259ca8c6eb4d,200121,100044,Jeffery Snyder,3,2025-05-11,2025-05-18,7,completed,3451,2024-08-19,66.89,345.1,2025-04-15
946b68ad-474f-4369-ab3d-747166ac84f2,200121,100044,John Craig,1,2025-10-28,2025-10-30,2,confirmed,986,2025-10-24,90.08,98.6,2025-09-24
e81b3f3a-9ff3-4c09-a5f6-4316a4b44c32,200122,100045,Nathan Gomez,4,2025-08-24,2025-08-27,3,confirmed,474,2025-06-01,40.23,47.4,2025-07-01
4426f23c-f7d3-43e8-8b75-e0105d11fb39,200122,100045,Regina Santiago,5,2025-09-11,2025-09-16,5,completed,790,2025-02-25,72.68,79.0,2025-08-09
0314802d-eb95-4758-8bf0-6bd1613b6721,200122,100045,Andrew Jacobs,3,2024-11-05,2024-11-12,7,completed,1106,2024-05-10,78.71,110.6,2024-09-28
8355bfa4-5db0-444a-bd07-8a707dcecf6f,200122,100045,Sandy Bennett,6,2025-12-14,2025-12-27,13,completed,2054,2025-10-14,89.55,205.4,2025-10-18
731d577a-489a-4519-9f06-12c49d3efe39,200122,100045,Taylor Patterson,5,2024-12-27,2024-12-29,2,completed,316,2024-01-10,82.14,31.6,2024-11-16
b91b6c07-75c5-431c-a643-f57783cf6eda,200122,100045,Brittany Wallace,2,2025-06-03,2025-06-09,6,completed,948,2023-10-14,41.52,94.8,2025-04-11
66c66ac7-6aa1-4f7c-8082-1c3ed88241ac,200122,100045,James Moore,6,2025-08-26,2025-08-30,4,completed,632,2024-12-21,51.84,63.2,2025-06-27
47dc4101-567d-4e9f-8f15-9ba85c1e205c,200123,100045,Samantha Russell,2,2025-09-10,2025-09-15,5,confirmed,2175,2023-12-29,85.31,217.5,2025-09-09
efe2aaa1-26e4-4efe-8a72-926edfd81cc6,200123,100045,Laura Clarke,1,2024-06-17,2024-06-18,1,completed,435,2023-09-12,81.9,43.5,2024-06-10
a0a5e79a-4c0a-4ed2-ba61-b1fac4adc1da,200124,100045,Kim Shaw,1,2025-01-09,2025-01-16,7,completed,3031,2024-10-06,72.36,303.1,2024-12-06
ce55d267-d54c-42e7-8ba9-b476b4f45537,200124,100045,Brenda Green,1,2024-07-18,2024-07-30,12,completed,5196,2024-06-24,34.11,519.6,2024-06-20
531fad79-628a-4c26-bb7c-22dec1fe695a,200124,100045,Nicole Wallace DDS,1,2024-10-12,2024-10-15,3,completed,1299,2024-05-13,35.84,129.9,2024-08-27
fdd9a684-0a0b-4588-8fb8-30fc77be1830,200124,100045,Amy Evans,1,2024-07-04,2024-07-07,3,completed,1299,2023-09-09,56.05,129.9,2024-06-01
3f1575a0-02d1-4310-955e-ade42d5de404,200124,100045,Steven Gamble,1,2026-03-23,2026-04-06,14,completed,6062,2024-07-07,36.08,606.2,2026-03-09
6fb6e243-aa67-471b-96e4-beccbc60cd2f,200124,100045,Victoria Bowman,1,2025-03-21,2025-04-02,12,completed,5196,2023-10-22,40.75,519.6,2025-03-09
511f2818-9ec4-4d66-a892-1247df32f569,200125,100045,Michelle Rodriguez,8,2026-03-16,2026-03-30,14,confirmed,1190,2024-05-14,70.15,119.0,2026-02-17
acf7dde7-4856-4d64-98cb-ae1e23f1eb59,200125,100045,Stephanie Peterson,11,2025-06-21,2025-07-01,10,completed,850,2023-12-28,33.29,85.0,2025-06-14
6ef3742d-55f3-439e-bf90-68820f65a315,200125,100045,Erica Dixon,7,2024-07-21,2024-07-26,5,completed,425,2024-04-24,29.97,42.5,2024-07-15
aaca89d9-cac8-4072-96cc-8e0092fd4f35,200125,100045,Melody Kent,1,2025-03-02,2025-03-04,2,completed,170,2024-03-23,66.85,17.0,2025-02-08
4291c611-3f82-46a3-a91e-82f7bef26295,200126,100046,Nicole Simpson,1,2026-05-22,2026-05-30,8,completed,3832,2024-07-29,20.76,383.2,2026-04-20
1ee69a30-1313-4f24-9d54-272af9939422,200127,100047,Jessica Santos,1,2024-09-21,2024-09-26,5,completed,1960,2023-11-15,73.23,196.0,2024-08-03
6f5c02a3-4446-4808-bf4a-9a70f0ecc700,200127,100047,Alfred Bradley,2,2025-12-10,2025-12-23,13,completed,5096,2025-03-03,36.89,509.6,2025-12-07
b326c41f-b1b9-4d0f-9ef9-533addcba6be,200127,100047,Perry Washington,7,2026-04-04,2026-04-17,13,cancelled,5096,2023-09-27,68.24,509.6,2026-04-03
01cf35d4-d8ff-445e-8a6b-4f884746d119,200127,100047,Melody Wheeler,8,2026-02-06,2026-02-19,13,confirmed,5096,2025-11-24,57.86,509.6,2026-01-19
48b76011-214d-4194-9a40-426d9bac6c75,200127,100047,Amanda Weaver,7,2026-01-22,2026-01-28,6,completed,2352,2023-06-22,46.92,235.2,2025-12-14
7e09c2d1-b672-4365-b15e-08041244cb95,200128,100047,Roy Thomas,6,2026-04-20,2026-05-01,11,completed,1991,2024-08-12,99.96,199.1,2026-02-22
23a09fa1-93b8-45c2-b62f-1d9a2ee14eed,200128,100047,Jason Abbott,6,2024-08-17,2024-08-31,14,completed,2534,2023-09-07,73.21,253.4,2024-08-01
bc711006-6b4b-41da-a00b-99e0d8564bb7,200128,100047,Gabriel Lopez,1,2026-02-18,2026-02-25,7,completed,1267,2025-02-19,98.02,126.7,2026-01-09
d761e408-0978-4588-98fb-2e57cea8bbf4,200129,100048,Derek Henderson,1,2025-10-16,2025-10-30,14,completed,2926,2025-10-01,20.25,292.6,2025-09-24
afb6dd1e-de5f-4ac7-a00f-3fdc15480e12,200129,100048,Danielle Hester,2,2025-10-09,2025-10-23,14,completed,2926,2025-02-21,78.02,292.6,2025-08-25
b01598da-259a-4422-b61d-c37e797b43f4,200130,100048,Jessica Conrad,10,2025-12-09,2025-12-12,3,confirmed,1188,2025-01-30,29.83,118.8,2025-12-07
1a4e52f1-b739-4296-9f1b-0500cd6c7588,200130,100048,Steven Davis,4,2025-08-31,2025-09-09,9,cancelled,3564,2024-11-27,49.47,356.4,2025-08-13
a8a9d718-1d98-4abe-8344-b13657f217e2,200130,100048,Erik Keller,8,2025-09-16,2025-09-26,10,completed,3960,2023-12-06,61.19,396.0,2025-08-03
eaa95d3b-bbd8-4379-ae7a-61fe82fd8a93,200130,100048,Miranda Frazier,1,2024-09-21,2024-10-02,11,completed,4356,2023-08-02,98.89,435.6,2024-09-08
41bde5cb-e3fa-4059-a2b5-b0140c7da45a,200131,100048,Karen Ward,1,2026-04-04,2026-04-18,14,completed,4942,2025-01-30,70.7,494.2,2026-03-14
27e64ba1-7ff8-43c1-b214-1acc6ef04fa0,200131,100048,Heather Jones,2,2026-05-08,2026-05-22,14,completed,4942,2023-10-18,74.23,494.2,2026-05-05
06db276f-85b4-4aa8-9bc9-c4806b35a31b,200131,100048,Amy Wall,2,2025-05-11,2025-05-15,4,completed,1412,2024-08-08,52.01,141.2,2025-04-02
7bfb108a-8327-4bb2-adcd-6c9e10c66927,200131,100048,Rhonda Clark,1,2026-01-22,2026-02-01,10,completed,3530,2024-10-18,47.87,353.0,2025-12-02
3d4dac13-b14d-4c50-a8cd-c93a95d7e26a,200132,100048,Michael Martinez,12,2024-12-27,2025-01-04,8,completed,3560,2024-07-21,92.42,356.0,2024-11-14
58ae0d3f-0e43-4bd3-8a38-531b37812a1a,200132,100048,Jaime Brown,5,2025-09-09,2025-09-21,12,completed,5340,2025-07-11,68.57,534.0,2025-08-15
d4e7cfea-11a3-4bb5-bc36-8b18587be915,200132,100048,Kristopher Curtis,9,2024-06-22,2024-07-04,12,completed,5340,2023-10-12,90.1,534.0,2024-06-12
0b05022a-009b-4c85-bef0-ccd1b5daa1fb,200132,100048,Joseph Carpenter,12,2026-03-05,2026-03-18,13,completed,5785,2024-03-21,60.37,578.5,2026-01-09
d58486d5-94c4-48c7-b193-b74c250ae9ed,200132,100048,James Brooks,2,2024-07-23,2024-07-26,3,completed,1335,2024-01-16,44.11,133.5,2024-06-21
98345065-81c8-4af1-b060-965a642a1d6d,200132,100048,Shannon Austin,8,2026-02-17,2026-02-28,11,completed,4895,2025-04-18,33.44,489.5,2026-01-12
0a1f70b7-d234-4586-8386-0f9ebf17a31c,200133,100049,Gabriel Graham,8,2025-07-08,2025-07-16,8,confirmed,3600,2023-10-21,73.01,360.0,2025-06-30
3247543a-f784-4bf4-9118-8b2a69acff9c,200133,100049,Tara Edwards,4,2024-06-28,2024-07-02,4,cancelled,1800,2024-05-19,33.63,180.0,2024-06-12
fe472b91-3f21-4f08-b269-d3afb376e234,200133,100049,Jeremy Medina Jr.,2,2025-03-26,2025-04-06,11,completed,4950,2024-06-02,28.44,495.0,2025-02-09
b83a2b7e-f5ca-4679-88f4-3d0d9d9f67bb,200133,100049,Patricia Oconnell,3,2026-02-14,2026-02-26,12,confirmed,5400,2024-04-11,94.32,540.0,2026-02-12
00c0aa00-d951-423d-9f29-3b56de38bee4,200134,100049,Lisa Coleman,2,2026-02-13,2026-02-19,6,completed,1854,2024-06-28,81.3,185.4,2025-12-17
01ec558d-7f9d-4fe2-a830-a78a1e28c1cb,200134,100049,Deanna Sullivan,2,2026-04-13,2026-04-17,4,completed,1236,2025-01-30,73.27,123.6,2026-02-25
b3216b48-f01b-4a65-8b7b-ef4523026a87,200134,100049,Mark Townsend,1,2026-02-15,2026-02-26,11,completed,3399,2024-11-21,93.82,339.9,2026-02-07
6a0f04b4-6e94-4736-bfc8-fbd1ed22cb6b,200134,100049,Brian Chen,2,2025-12-13,2025-12-24,11,completed,3399,2024-12-08,27.24,339.9,2025-10-27
1b6e661b-1262-43ba-82e9-725b45453b1c,200134,100049,Alexa Frederick,1,2024-12-11,2024-12-23,12,completed,3708,2024-05-13,94.54,370.8,2024-11-19
fc19be13-ba2d-481c-be74-9ec29ca82e55,200135,100050,Bailey Hernandez,2,2024-10-19,2024-11-01,13,completed,1352,2023-11-05,71.52,135.2,2024-08-20
88e9937e-ad21-4a6c-b8c9-cf4d02a96745,200135,100050,Jessica Keith,7,2026-01-29,2026-02-05,7,completed,728,2025-06-23,72.31,72.8,2025-12-01
fcdf5263-7761-43b0-8e4c-9887f1cacdd7,200135,100050,Phillip Austin,7,2025-02-13,2025-02-26,13,completed,1352,2024-04-16,84.68,135.2,2025-01-08
88ccfd02-db50-47ca-a147-84243b0c3921,200135,100050,Christopher Fletcher,2,2024-07-08,2024-07-12,4,confirmed,416,2023-07-26,43.28,41.6,2024-06-21
ed611d63-d341-45a8-8597-ac3f0bf42e7c,200135,100050,William Gordon,6,2024-08-27,2024-08-29,2,completed,208,2023-12-30,79.25,20.8,2024-08-21
cc19e9a5-b4b3-4fed-ba65-a56a68070514,200135,100050,Margaret Holder,2,2025-08-05,2025-08-09,4,completed,416,2023-06-27,65.83,41.6,2025-06-18
18f48a06-22ea-4420-8537-667336bc23b4,200135,100050,Kimberly Rodriguez,6,2026-01-28,2026-01-31,3,cancelled,312,2025-12-18,96.33,31.2,2025-12-04
4ccd774e-b6c7-4031-8140-44575cecc1f4,200136,100050,Mrs. Kathleen Hansen,1,2025-07-22,2025-08-01,10,completed,1280,2023-11-17,44.86,128.0,2025-06-04
a4e70629-7f1d-432d-8050-50bdfc0e9c7c,200136,100050,Kenneth Khan,4,2026-04-27,2026-05-07,10,completed,1280,2024-12-25,87.77,128.0,2026-03-23
2985495c-25fd-4e6f-a319-8c4459e70dfa,200136,100050,Stephanie Galvan,6,2025-05-27,2025-06-03,7,completed,896,2024-01-16,83.8,89.6,2025-05-06
0669244f-9b91-4fac-bfa5-b8283ab9e6d9,200136,100050,Nathan Sparks,9,2025-05-29,2025-06-11,13,completed,1664,2025-04-10,73.1,166.4,2025-05-20
a59e56b7-6a33-41a1-b77b-78e8a7aba509,200137,100050,Jessica Thomas,2,2024-10-22,2024-11-01,10,completed,4630,2023-09-12,51.62,463.0,2024-10-07
4016ae85-31ed-42c8-a292-bc63e033cbb7,200137,100050,Damon King,8,2026-06-01,2026-06-10,9,completed,4167,2025-06-30,45.27,416.7,2026-04-07
44526661-cc77-4532-871d-bc31de585f11,200137,100050,Gregory Chapman,4,2025-03-09,2025-03-23,14,completed,6482,2024-04-12,59.99,648.2,2025-02-18
fa24c30b-4ec3-4768-be55-846aaaf6b7f9,200138,100050,Amber Spencer,10,2026-04-20,2026-04-28,8,completed,2824,2026-03-01,42.67,282.4,2026-04-10
89bb30f4-4b4b-43c0-967c-1fcc33b33e20,200138,100050,Dennis Palmer,12,2024-10-26,2024-11-07,12,completed,4236,2024-02-13,22.75,423.6,2024-09-13
04a20a83-92c0-4245-a9a6-931f4848fe80,200138,100050,Justin Potter,9,2024-09-24,2024-09-30,6,completed,2118,2024-07-13,99.23,211.8,2024-09-04
a26e23f8-01ac-4c4f-a400-e87288173024,200138,100050,Heidi Goodwin,12,2025-02-23,2025-02-25,2,completed,706,2024-01-12,65.92,70.6,2025-02-05
6999da70-0067-49eb-aaac-7a7573d0920f,200138,100050,Tony Scott,4,2024-07-23,2024-08-03,11,cancelled,3883,2024-03-29,59.6,388.3,2024-05-30
f0edf93c-79d1-465d-8205-5c6dc1d73004,200138,100050,Gina Thomas,1,2025-01-24,2025-02-05,12,completed,4236,2023-11-17,98.49,423.6,2024-12-30
f485617a-3b2b-4f40-9138-458855e38705,200138,100050,Ashley Blackburn,12,2026-04-04,2026-04-10,6,completed,2118,2024-02-12,36.85,211.8,2026-03-25
fdca88c1-3627-487a-b25c-f90b43d44934,200138,100050,Jillian Carrillo,4,2026-06-12,2026-06-24,12,completed,4236,2026-01-28,76.03,423.6,2026-04-13
f0c67c52-be14-4f63-88bb-dd3bb1ef17a5,200139,100051,Vanessa Fleming,2,2026-02-01,2026-02-02,1,completed,280,2023-10-27,88.54,28.0,2025-12-03
9c934833-603a-42d1-9665-1cbc6408e484,200139,100051,Raymond Duran,3,2025-06-02,2025-06-14,12,completed,3360,2023-12-23,98.75,336.0,2025-05-07
229e605c-02b7-4024-a7e8-b534956ff71d,200139,100051,Martin Newton,2,2025-11-15,2025-11-26,11,completed,3080,2025-07-17,99.29,308.0,2025-09-17
1bcb1761-916e-45d4-be04-b25887fb2b00,200139,100051,Sean Peters,3,2024-10-26,2024-11-04,9,cancelled,2520,2024-04-07,53.79,252.0,2024-09-30
681f6450-c6bd-498e-a1db-27452cd0b8d2,200139,100051,Benjamin Wells,4,2025-12-01,2025-12-09,8,completed,2240,2023-07-07,51.29,224.0,2025-11-08
8c792044-3f93-4b95-bf09-6cc45c2a3956,200139,100051,Rebecca Jones,3,2025-11-07,2025-11-16,9,completed,2520,2025-02-08,42.59,252.0,2025-09-21
2c0bae4c-5559-4ca1-b24b-e2af7a2d10d7,200139,100051,Dawn Espinoza,5,2024-12-25,2024-12-29,4,completed,1120,2023-11-15,51.5,112.0,2024-11-10
b264b318-b275-423c-9ec4-ae8a64e6dab9,200139,100051,Zachary Werner,5,2024-07-12,2024-07-15,3,completed,840,2024-02-25,89.27,84.0,2024-06-21
7c873530-9a12-4c5f-bda8-4e81fbe68672,200140,100051,Sandra Adams,5,2025-12-27,2025-12-28,1,confirmed,244,2024-06-08,56.6,24.4,2025-11-02
7aefca75-d876-4386-9250-533288c97593,200140,100051,Sierra Smith,3,2025-03-01,2025-03-04,3,completed,732,2024-12-12,55.35,73.2,2025-01-23
576650c2-4f95-407d-a015-0e139c097af9,200140,100051,Ashley Jones,3,2026-02-18,2026-02-26,8,completed,1952,2025-02-22,36.78,195.2,2026-01-30
48685479-b5be-41c3-a419-41144faac757,200140,100051,Dustin Stein,4,2025-05-25,2025-06-07,13,completed,3172,2025-04-02,78.83,317.2,2025-04-07
b1596952-a3da-42cc-87ed-e41543508207,200140,100051,Christopher King,10,2025-05-13,2025-05-14,1,completed,244,2024-11-19,28.16,24.4,2025-04-19
d289a252-0031-45df-9e1a-8aeeef59af57,200140,100051,Jeffrey Petersen,3,2025-03-23,2025-04-05,13,completed,3172,2023-11-28,50.12,317.2,2025-01-27
6fded769-8163-425f-becb-9bc6160eb32a,200141,100051,Heidi Jones,1,2026-03-15,2026-03-22,7,completed,2093,2026-01-09,94.08,209.3,2026-01-30
b35ca005-418c-4e74-9873-f8be138ee1f1,200141,100051,Michael Tran,2,2025-10-11,2025-10-13,2,completed,598,2023-07-12,34.37,59.8,2025-09-18
9618e01a-b6b6-4593-8245-84dbbab0b80f,200141,100051,Nicole Mcbride,3,2025-10-28,2025-10-29,1,completed,299,2024-10-27,72.01,29.9,2025-10-20
82c43f13-c63e-44d3-ba40-a437c79953ed,200141,100051,Barbara Herrera,1,2024-12-21,2024-12-31,10,completed,2990,2024-07-12,70.16,299.0,2024-11-23
1742fb46-cdfa-4847-b5cc-abb783570517,200141,100051,Shelly Moss,1,2025-07-20,2025-07-27,7,completed,2093,2025-03-03,29.5,209.3,2025-07-04
4a213e8d-7218-48d3-9342-1c5777cefe94,200142,100052,Jessica Willis,3,2025-10-13,2025-10-20,7,completed,3500,2025-08-25,75.04,350.0,2025-09-11
265d1377-dd10-4e11-8282-8c5befe0d31e,200142,100052,Stephen Vaughn,4,2026-02-10,2026-02-13,3,completed,1500,2023-09-20,82.07,150.0,2025-12-30
2b575398-5884-44d4-9d07-f2f983e68d70,200142,100052,Emily Riley MD,1,2025-02-09,2025-02-22,13,completed,6500,2024-06-24,82.22,650.0,2024-12-28
c3667284-070d-4b52-b0bb-97b223d9ab47,200143,100052,Jerry Taylor,1,2024-09-06,2024-09-20,14,completed,4396,2024-04-05,42.02,439.6,2024-07-15
093d1eab-338d-4db6-8e90-091697401df3,200143,100052,Brandon Daniel,1,2024-12-14,2024-12-25,11,cancelled,3454,2024-09-24,20.93,345.4,2024-11-15
8fa556cd-f82b-4eb2-bbe2-1e653102493d,200143,100052,Jane King,1,2025-08-10,2025-08-12,2,completed,628,2024-08-07,59.14,62.8,2025-08-04
3927a681-dd2b-4962-ad8d-9ca5b9ca3565,200143,100052,Sandra Wong,1,2024-09-27,2024-10-08,11,completed,3454,2024-09-20,21.84,345.4,2024-07-30
f8eeec0f-1104-4fd3-a7b9-16fd0f6a2287,200143,100052,David Bradley,1,2025-06-01,2025-06-11,10,completed,3140,2023-09-06,41.9,314.0,2025-04-25
1309b3bc-b8e2-4996-b256-0c8751bb016b,200143,100052,Victoria Keller,1,2024-10-12,2024-10-24,12,completed,3768,2024-07-10,50.72,376.8,2024-10-05
f455d837-cde8-4b46-aefe-cd856176ac8c,200144,100053,Robert Acevedo,7,2024-07-10,2024-07-21,11,completed,3674,2024-01-24,43.87,367.4,2024-05-26
ca82ab8a-ea53-434d-8714-aacc44b345c9,200144,100053,Ms. Kayla Williams,6,2024-11-27,2024-11-30,3,completed,1002,2024-09-09,25.08,100.2,2024-11-20
a102321f-591f-484a-a38d-34c3faff7652,200144,100053,Carol Martinez,3,2025-08-23,2025-09-06,14,confirmed,4676,2023-12-16,52.43,467.6,2025-07-03
068c16ae-46e7-4e3a-a0fa-eeeb4905c39f,200144,100053,Christopher Smith,7,2024-06-28,2024-07-10,12,confirmed,4008,2023-07-12,64.48,400.8,2024-06-26
